region,sector,total_final_demand
0.0024918,3.0832e-10,6108.254949156112
0.00021156,2.8701e-09,9267.719111664133
1.0177e-05,4.8523e-07,1860799.0195014484
1.9777e-05,5.7309e-07,524950.8466956548
9.4614e-05,1.2978e-05,1736052.2421274476
3.7074e-06,1.8118e-07,501278.52332734014
3.5943e-05,4.0351e-07,1371605.5562034398
24.564,0.00034019,31580.191709885927
0.00023454,0.34723,1560898.8562718828
2.5458e-05,1.6043e-06,54898.75931482829
0.00012713,7.3627e-07,54395.84908539283
3.4325e-06,1.7913e-07,398762.049133771
2.7258e-05,3.2814e-06,293622.9342192423
0.00017184,2.2317e-06,138927.4097868553
2.0301e-06,1.2072e-07,82522.76372938817
0.062342,3.2921,4219554.591716468
1.9826e-06,1.4669e-07,1606347.7007654773
2.4407e-05,5.2522e-07,539461.7546153548
4.0511e-05,3.6228e-06,409790.78706242656
1.4296e-05,1.1871e-06,23612.06946170192
0.0014485,0.00077339,11857.964734112165
0.0013377,0.00059944,9369.922463042316
0.0053312,0.00082079,18901.375356695935
0.00090795,0.0,401203.0919863808
0.011298,0.0,353750.08783014095
0.0014421,0.02118,8179.515888642284
0.0016235,1.1232e-07,32450.897791447675
0.0043612,2.028e-07,228380.58592900532
0.014087,0.00039268,31868.653580029153
0.00068491,3.3511e-08,17603.13656296892
0.00026483,0.0016461,164332.49576892576
0.00016077,3.9624e-08,17274.56021701849
0.49202,0.0,66774.72557656467
0.022749,0.0,47215.559915794256
0.035156,1.4567e-08,147139.03747946798
0.014145,2.4636e-05,23793.19582530034
0.013788,3.9423e-09,81738.94167578446
0.0086801,2.1049e-09,90741.10478383831
0.31805,0.0,220821.37684447088
0.00017642,0.0,45513.5533815214
2.3626e-06,0.0,159464.33077733382
1.0553e-06,0.0,94102.74159070123
0.00011145,0.0,37755.83956309862
0.34882,0.0,193634.3686462996
7.6121e-07,0.0,44581.185947478865
3.1497,0.0,322283.94797864853
0.010588,0.03221,212425.9934083194
0.13847,8.7199e-05,633206.4183380165
0.0068703,0.013604,1188288.6297112997
18.889,0.0,711082.6786627694
5.6928e-06,3.8772e-07,159007.8191099707
0.099326,0.00087236,165195.11895388874
0.00036314,0.0066848,697139.6155473045
0.000382,0.0004645,439332.21944581094
0.029469,4.4815e-08,114574.39180394288
0.0082239,1.2709e-07,221365.59259533425
0.0,0.0,102378.68394856437
0.0,0.0,250.35621459919423
0.0,0.0,268.27013891255916
8.6346,0.019532,12338237.908654239
11.94,0.026018,18679713.56528884
0.011177,0.00026494,22033610.466280848
0.039583,0.0099804,1548128.8052803949
0.043513,0.0068224,762065.842910553
0.034564,0.012625,2190532.038268551
0.00024492,5.1236e-06,75608.64671732561
0.011175,0.00027406,522123.2005432166
6.3565e-05,0.00062001,543492.1418103933
0.8791,0.0013493,36917.27751016909
0.016484,0.0,2529293.401955687
0.0024066,0.0030274,276293.6884112111
17.931,0.029802,2339612.7634570654
0.13665,5.326e-05,578901.5262607817
0.0007199,2.7126e-05,806115.8212817082
0.0014975,0.80831,26563240.36056557
0.00046904,0.0013449,5447546.131688913
0.20601,0.026846,852467.5153675531
8.6248e-05,0.00040904,16298947.948112896
0.00018559,0.0,19330650.090068743
0.00024813,6.7972e-05,27950131.444809332
0.00021517,0.00023349,4325782.228605657
0.00029081,0.0,14652489.059196517
1.9601e-05,3.2658e-05,260266.0429810915
8.8359e-06,4.1837e-05,1083654.2440381842
5.0038e-06,1.5579e-05,21351.132421128477
1.3042e-05,2.6896e-05,92544.88709164757
0.0036062,2.5774e-05,656264.7428550437
0.031978,0.29277,4852757.956173064
6.3067e-06,2.0675e-05,10097.42815779865
9.4795,0.018181,50507.52023647061
0.00034197,38.798,41360.320994938396
1.639e-06,5.2592e-05,895030.2393398765
5.7301e-06,2.4764e-07,9111.60420259096
0.00020647,1.656,1204793.558454695
0.0003326,38.705,799984.1177005933
186.94,0.13911,227556.32483931136
0.00048235,6.1254,775646.7995123984
7.9574e-06,2.884e-05,473296.1422702242
2.1474e-05,2.1609e-06,95961.23486019002
1.1028e-06,5.304e-05,7989845.412854701
4.6363e-06,0.033697,245260.54274797247
4.0935e-06,0.016506,85949.70381927944
7.6791e-05,0.7102,9072.128999636427
7.7124e-06,0.032674,756357.8816576117
1.0646e-05,0.0001705,62600.890114592585
1.5361e-05,3.6941e-07,39615.22046717502
2.5649e-05,7.0248e-07,71013.2011377534
4.9606e-06,1.3705e-07,96102.10433402727
2.7816e-05,9.7286e-07,72144.1369479923
0.003409,0.0033591,10357.916326266599
1.5677e-05,9.2939e-08,347.29558312166563
1.3171e-05,1.0389e-07,191.205105655168
3.3459e-05,1.3617e-07,776.4576525270476
3.4329e-05,2.216e-07,2191.1747363212803
2.4667e-05,3.3015e-08,1416.7223882569601
1.5946e-05,1.3495e-07,231.9795800772988
8.8228e-05,2.3628e-07,3916.731105769866
2.0626e-05,1.2929e-07,29567.82942995591
1.8775e-05,0.00070381,312.66715332953913
2.493e-05,7.2442e-08,1171.1209870607404
0.58961,0.6166,4220.668568225955
117.66,0.47691,118684.03578204825
0.016375,0.014657,961098.5215011976
1.1839e-05,0.063187,237949.20405610025
6.9735e-06,2.0815e-06,77849.63896189537
8.6677e-07,3.3784e-06,247624.72778747935
1.1317e-05,0.0019356,605346.7085153199
0.016209,0.00086667,56780.58029728334
0.0046564,324.11,1687338.6098469773
4.1246e-05,0.053818,93868.02941113188
2.2751e-05,0.019864,80149.65014745462
9.6619e-06,0.0047344,139923.01528599157
0.0043769,79.416,207909.7390274868
3.7336e-05,2.7492e-06,80949.64741965322
0.0042629,40.87,18760.288073802083
4.9045e-06,0.0016494,2842546.5036944402
0.00042002,4.7735,1880990.860781593
0.00073652,5.0672,477948.45672477933
0.024182,0.00095804,1026272.291166104
3.8221e-06,1.9276e-05,277469.4518117536
4.1795e-05,0.0012734,6528.53058459139
0.0031246,0.10589,4582.450972009459
0.00010568,1.907e-06,124803.92616837489
0.00027808,3.1494e-08,28612.684668467027
0.00059599,0.00067097,590422.4063136063
2.1866e-05,8.0628e-08,4693.167136943623
0.00019765,7.5527e-07,71236.07228632763
4.123e-05,1.627e-07,22649.283447058628
3.9424e-05,3.7864e-07,9732.6575672896
0.00076632,0.007831,9264.748227463111
0.13751,8.6777,173002.9214541362
7.2162e-05,2.4706e-06,17713.569749301954
0.00081787,0.00094802,13234.19979057404
0.011524,0.15524,17526.651321200963
0.0017252,2.9965e-07,8116.640940260182
0.0037655,0.62829,41811.272233634045
0.0014887,0.0005479,10483.147836756729
0.00083057,0.086409,1223.460668705463
6.3279,0.0085753,12375.49112671799
43.217,0.058566,19053.862237710833
4.2691e-05,5.0614e-08,3629.3693564483965
1.8639e-05,2.274e-08,2599.9484284023456
5.5691e-05,6.6884e-08,3487.983632800034
1.1841e-05,1.285e-08,1575.1238844975173
4.3241e-05,4.9847e-08,1577.625405147132
2.8302e-05,3.0835e-08,12188.080927115901
0.0005004,0.00026802,1408476.8899149385
0.014719,0.0095839,162531.95432180798
0.0031272,0.00011203,359675.4310688603
0.082101,0.0023763,129787.71261353955
9.8617e-06,1.1168e-06,14686.510068588277
0.02519,0.002899,175510.45259802847
0.041846,0.35407,218702.19087619148
0.00062706,0.00034463,595195.0336205136
0.00010054,2.2691e-05,81662.54730737534
3.4538e-05,2.6252e-05,159497.9775217628
5.6117e-07,2.657e-06,4282.093436901946
7.3231e-07,5.077e-07,99506.91330724071
1.0251e-05,4.7504e-06,6260.506890823871
8.2598e-05,4.9377e-06,6771356.85616567
6.6934e-05,3.8749e-06,8262434.676316134
9.8849e-07,1.2307e-05,191501.83925788794
1.8439e-05,0.00013086,1308235.75844702
3.0033e-05,3.0002e-05,196990.74414688552
8.9548e-06,0.00023051,6435188.886011259
5.6674e-06,1.7317e-05,114078.7495409712
9.2451e-06,3.6905e-05,177806.9383110268
1.0536e-06,1.4863e-05,209306.61154421844
3.6464e-05,4.9075e-06,24722.62867347159
1.32e-06,5.9353e-06,490339.06770102854
8.0274e-07,9.4633e-07,1666579.8783886724
0.00017714,4.0312e-06,1565631.514513119
2.0289e-06,1.0715e-05,4754352.969669056
4.7118e-06,1.0603e-06,1059508.4018992546
0.0012704,3.1281e-05,3533121.129049623
1.2345e-06,1.1003e-06,1769749.9557149082
6.0976e-07,8.092e-07,1478108.5851472565
4.2942e-06,4.4979e-06,5796055.791908735
1.8619e-06,4.0137e-07,15346206.358487936
4.1026e-07,2.0279e-07,8308733.449395857
2.6724e-07,3.0929e-07,301027.9094337162
2.9275e-07,0.00017815,1106847.1741091486
2.126e-05,5.6028e-06,126290.74862845398
2.2546e-06,8.7736e-07,24683.102507043284
1.6755e-06,1.0728e-05,108613.27597663722
3.2961e-06,3.0193e-06,85862.47206365751
0.0010436,9.3306e-07,12788.539917100406
4.7759e-06,1.9836e-06,887862.1587074427
1.6921e-06,1.2595e-06,5960.198327201784
8.2961e-06,4.4523e-06,12856.070878690502
1.9582e-05,1.8748e-05,43489.84247897539
2.6292e-06,3.4904e-06,42349.944677390085
5.7374e-06,2.4642e-06,18165.534612446667
4.9696e-06,0.014418,118087.76138645687
8.1727e-07,1.4095e-05,36227.506316196486
0.0001474,0.28903,32842.71046741101
3.771e-05,0.00047001,26582.689747892553
2.3712e-06,6.8927e-06,557631.0935129287
5.2667e-06,4.9272e-06,35738.47907398942
1.0668e-05,7.8833e-06,83623.44251388726
3.1593e-06,9.4665e-06,52105.95479590456
8.6806e-06,1.1086e-05,34556.575541665654
2.9749e-06,0.00015768,6634.918910374206
8.5235e-06,7.3525e-05,32862.76545848887
7.2461e-07,7.1779e-05,299383.7000862117
6.8049e-06,1.2454e-06,18146.64176121741
2.6351e-06,4.269e-07,137349.33646181866
2.0199e-06,3.0983e-07,5722.337087209062
1.276e-05,1.1572e-06,33489.518052309795
2.3016e-06,4.5035e-08,104.23962433497776
9.2109e-06,2.0178e-07,24.19162467752723
4.4506e-06,1.4857e-07,1542.0068162845273
0.00028058,6.4712e-07,4644.0613086382955
7.1575e-06,1.0491e-07,-80.1970015782342
6.7426e-05,2.3933e-07,1066.126081390869
3.558e-05,1.7425e-07,608.7676170853845
6.2232e-05,8.0001e-07,862.9130744910876
5.2588e-06,4.2215e-08,2265.888034430031
3.4927e-06,4.3462e-08,218.2233957213537
2.2825e-05,7.2622e-08,229.88697431685884
8.6122e-06,7.6751e-08,90.73382937924114
0.0031614,3.5197e-07,37015.045458188804
2.1156e-07,4.2249e-07,172220.1920084956
1.0864e-06,1.587e-06,33985.53392570213
6.5335e-07,6.994e-07,9833.211955512621
9.728e-08,6.9517e-07,66448.96477008387
8.4863e-07,1.7619e-07,95617.28504408165
1.323e-06,1.214e-06,6304.409626173846
5.4496e-07,1.21e-05,124312.95385016421
4.643e-06,1.7977e-06,9420.958116121761
4.5271e-06,5.122e-07,12033.13175592011
2.1935e-06,0.0048266,5064.587492637558
8.22e-07,1.3159e-06,134829.8092776154
1.6792e-05,8.4074e-07,20790.61099035529
1.9371e-06,7.8414e-07,16798.306475432186
2.6678e-06,1.6118e-06,382892.67620453186
1.5058e-06,1.086e-06,164711.0848891423
6.4404e-06,5.8418e-07,15848.422685160607
2.0591e-06,2.9735e-06,435991.65161355794
2.1812e-06,1.0831e-05,76309.24304260772
3.6304e-05,1.4832e-06,6220.4087811997515
0.00027477,0.00041358,13924.606405913883
0.00031493,0.00017185,3857.2012053671288
0.00014975,8.7969e-09,17091.76822952924
0.012819,0.86402,415949.17456117645
3.8656e-05,1.7825e-07,8385.811184110793
3.266e-05,1.186e-07,7117.233551578114
4.1699e-05,1.3973e-07,8918.232913004742
0.0014816,0.018612,14558.454330984849
7.4614e-05,2.6921e-07,16919.539275869134
0.00012371,0.0069536,41403.191295605255
0.00021779,0.00022622,18057.511232385128
0.00033272,1.7684e-05,6589.991700711104
0.00021206,3.8116e-05,5543.283703760956
0.00064233,1.2579e-07,2788.012906613834
0.00095155,0.055785,16043.424315052378
0.00017148,4.4881e-08,8989.445935703392
0.00012424,2.9521e-08,2152.499230912654
2.2328e-05,3.3986e-08,3750.6575217603645
8.9803e-06,1.3173e-08,4457.484282811533
9.4154e-06,1.3888e-08,3331.602646938366
0.013297,2.2053e-05,62701.50575014551
2.1253e-05,3.26e-08,2024.0103439207937
7.5018e-06,1.0288e-08,76.12936989488537
1.884e-05,2.4745e-08,477.26427680727136
1.5723e-05,2.5168e-08,41449.188771107685
8.8717e-05,7.4635e-06,38504.74728188308
0.00020407,0.00020697,32644.312710292124
0.00057784,0.0071156,63341.374805665444
0.0077158,0.00034126,19046.90713186945
5.188e-06,3.8753e-06,22970.479001989723
1.5145e-05,3.9063e-06,49577.14599219798
0.00035901,7.5076e-05,45264.4808003045
0.0025739,0.010048,37456.700976320084
2.8715e-05,9.9794e-06,22554.976222040845
2.4642e-05,4.6972e-06,3967.6807680133625
1.752e-07,6.6791e-07,403.95604260102175
6.0334e-07,3.8761e-07,3856.3182342042605
3.839e-05,1.7083e-05,163.62182863961195
1.0514e-05,1.6464e-05,305994.55285669013
4.1417e-05,0.00020731,1288581.610739377
1.219e-06,0.0001129,1696124.1396166016
2.364e-06,1.9354e-05,253264.46114748737
1.6341e-06,7.9116e-06,107453.29963749209
2.1607e-06,1.612e-05,11216.987746713783
3.691e-05,0.0007485,91725.9463894948
4.6948e-06,0.00028326,234043.78512057994
1.8675e-05,0.00023081,54753.75454866576
2.0169e-05,8.8444e-06,1708.3083141254065
4.6193e-07,2.4832e-05,204103.1078788838
2.5587e-07,1.7036e-06,39730.923384441514
3.1008e-06,7.5709e-06,163860.2349142799
7.6065e-07,2.7995e-06,35391.04236151741
4.6718e-07,2.4842e-06,99152.37139130937
0.00039208,1.5562e-06,89737.31104617473
1.2288e-05,0.00080435,229881.81983229154
1.2098e-06,5.8799e-06,60947.05679175306
9.4818e-07,6.2882e-05,549841.2699883044
9.35e-07,3.0519e-06,1226372.3790660526
1.6298e-06,5.8791e-07,682642.7423991427
1.3388e-07,9.7771e-07,14048.539730817909
3.0619e-07,0.018511,19014.287622925855
0.014808,2.7465e-08,12066.799323929921
0.023985,5.9632e-07,86396.87785006112
0.010212,2.1942e-06,866154.901066407
0.010933,6.6469e-07,23402.6317526277
5.2176,3.4989e-07,610440.1871447157
0.0074263,1.0237e-06,411469.37794329517
0.017264,1.8665e-06,196005.66087372287
0.09968,0.13571,92766.73269237157
0.0096487,7.249e-08,12204.47097787593
0.030931,1.4058e-06,41906.532265371956
0.0037893,1.5678e-09,17288.199255104344
0.010377,0.00028199,226030.4541592429
0.016121,1.7691e-07,13223.583297746378
0.062136,5.7884e-07,367017.99272218515
0.014477,9.5963e-09,74587.02062090709
0.0029121,2.3874e-06,24527.087325259556
0.01,3.268e-07,8156.713419173264
0.0025475,3.6755e-06,37298.014090849865
0.0080694,4.9295e-08,6700.815023276314
0.0063822,0.014314,188507.00357806345
0.014654,5.262e-05,514798.3391487353
0.00039763,0.0,1349947.6090514655
0.0035507,0.0,66643.34979518
0.0,0.0,0.11051509239867002
0.0,0.0,0.034191127057299986
0.0,0.0,0.10371790118173
0.0,0.0,0.037948239666
0.44721,0.0,287.6929087703679
0.76693,0.0,111.20564254593096
0.03068,0.0,41.18752023096135
0.023532,0.0,4.128008253051708
0.010571,0.0,3.7616718497927377
0.063867,0.0,39.67060533868262
0.031338,0.0,17.90243304755505
0.023646,0.0,78.55526349729918
0.013431,0.0,35.502572345125266
0.21431,0.0,235070.42546243325
0.50525,0.0,1550.6518548610552
0.042535,0.0,22.464717136094066
0.0,0.0,2790.0951345547655
0.00020965,2.9718e-08,447736.3913679238
0.00013307,4.4257e-09,33437.377048786846
0.00030337,1.2496e-08,30247.30765019645
1.4564,0.14858,19971.311463743918
0.0008045,4.9772e-08,148331.98210622676
2.7309e-05,7.0474e-09,234643.70533151226
0.011351,0.02659,33028.31009705664
0.0021119,0.00083908,25817.812788865675
0.75923,0.35345,93666.34856575988
0.0012737,0.00042891,19515.288608515788
0.087364,0.098652,282515.70953598997
0.00046636,3.3298e-08,78105.23657180282
0.0034577,0.0018672,117828.67426575163
0.00049109,2.2638e-09,40294.54175178523
2.0852,1.0281e-05,169662.97114175034
0.0025213,0.0011342,235313.65009001945
15196.0,0.10215,7772864.618457344
2.4732,7.1517e-05,3183805.461396075
0.0055901,0.0,46802.89426034123
6.4949,0.4,38808.25213330181
36.782,0.18297,150139.57347051083
0.0018897,0.0,19717.335159496197
0.25651,0.0,105482.15559905733
2.1106e-05,0.0,295.6068247623745
8.2543e-05,0.0,15105.472939054132
7.6539e-05,0.0,567.1607747882783
0.080174,0.0,2341.112816720554
0.23855,0.0,3809.94772093872
0.0029052,0.034969,35363.100269395116
0.21374,0.0,1212.1012030174495
0.13268,0.0,118632.09403189822
0.79197,0.0,156867.12486562057
0.0019259,0.0,4624.92578338291
0.0011641,0.0,24073.52673296966
0.0063074,0.0,8414.16423765268
0.0008354,0.0,19451.72899144251
0.0099087,0.0,1545.0815302871904
0.00018111,0.0,6334.007157835354
8.4442e-07,0.0,1774.3239620783315
2.4919e-08,0.0,21.383534190095904
4.0985e-08,0.0,1400.5998938103598
1.3422e-09,0.0,2079.383869137709
4.9443e-10,0.0,3124.525870462455
5.0051e-10,0.0,1367.3242138822427
0.00054653,0.0,173160.76934941814
0.13724,0.0,13124.868667999222
0.054788,0.0,59531.92350610008
0.27556,0.0,98348.98673856867
1.4917e-05,0.0,135951.67197032121
0.0,0.0,230.70691005327103
0.0,0.0,195.26552288679548
0.010539,0.0,267841.88129848626
1.7736,0.0,365053.0891708063
5.8705,0.0,98357.38182211314
0.0,0.0,501605.0536359672
0.0,0.0,55390.718980242345
0.0,0.0,143719.95826121804
0.0,0.0,2437534.413458298
0.0,0.0,3843255.4905399303
6.7576e-05,3.0039e-05,3808117.5732729696
17.101,0.00111,315004.06924572494
22.121,0.00062067,148293.46438005622
24.903,0.001092,198690.36677644233
0.0062811,0.00014098,154419.30411122565
138.98,0.0070366,259710.4841585811
3.9767,0.00099554,70075.59263085132
69.907,0.02379,39273.07632724974
0.51617,0.0,2348813.7936701635
0.046131,0.00045323,181962.2760734494
1456.4,3.0797,535748.1171147776
8.0138,5.5401e-07,102936.81821819063
0.87149,0.18133,403667.88825741835
0.0063254,0.093326,4062196.827123782
0.00081188,0.0013232,322142.684357963
0.43802,0.0065931,224478.48649859207
0.0,0.0,1072649.1778604784
0.0090845,0.0,749711.7830857086
0.0028778,0.0,1634885.2230593949
1.4588e-05,1.3836,367228.17516738764
17.461,0.0,596877.539868175
0.001824,1.229e-08,59691.49317834758
0.0018227,1.4304e-08,28954.890195103344
0.00058268,0.0022246,14576.109149965716
0.00048034,0.00045275,20469.549874472756
0.11584,1.1215e-08,3893327.5030743545
0.00046898,1.3333e-05,11307197.85092047
0.0013191,1.1472e-08,43423.75678808533
0.00054682,0.0014819,-21986.06098049504
0.00045133,6.4571e-06,-4171.009545614168
0.00094849,1.3393e-08,95722.5855313757
0.00056876,6.4214e-09,342617.4949796035
0.0093288,0.00066275,313785.0378694727
0.0031408,1.1745e-05,119772.56398768054
216.17,7.5282e-06,924418.3361094282
0.0054308,0.0049747,34941.30356371184
0.0002428,5.556e-09,-262595.8134665192
0.00020665,2.5321e-09,-2500.682227617569
0.00025296,1.0377e-08,186221.45113671682
0.00028369,1.0235e-08,149739.54070230655
0.0010182,0.0024326,161065.5577435891
0.0045194,0.00070085,2920934.019572119
0.027187,0.04768,1417397.3750971155
358.15,0.001088,1514790.895334193
0.0016126,0.0,24.114865286507293
0.0022739,0.0,11.080897725241702
0.010543,0.0,37.00828654052049
0.0054449,0.0,180.6533627340851
0.37547,1.4905e-10,2588.9046417654267
0.15129,0.0,442.51144496383836
2.4163,8.8892e-10,2600.9058861278536
4.0124,1.4471e-09,10567.6094225271
3.7701,1.2891e-09,4464.472386135441
2.3748,8.5719e-10,2545.101593232243
1.718,6.0111e-10,2119.766231489737
2.7878,1.0231e-09,3189.9056019258214
1.4235,5.5789e-10,2239.5451042030995
0.27744,5.8492e-05,11947.015732256812
0.50421,0.00010353,33523.8159751491
0.56038,0.0014647,1427.7643091433235
0.0,0.0,2119.664482033633
4.4434e-05,0.0018395,3970154.692688173
2.9211e-05,3.0858e-08,357679.6441158834
1.0607e-05,0.00022689,5592062.957220684
3.7323e-06,9.6395e-08,5792330.37231621
0.0027656,0.011444,1571007.7224567335
758.59,0.00016201,3304102.573704674
804.55,0.00084801,1165949.9874171321
0.22763,0.003403,910548.807774756
0.069427,3.3706e-05,2645267.3886916866
0.0018672,0.00019433,309989.2644522159
58.241,0.050591,7650726.6095891
7.1434e-05,0.00011505,487973.63476348686
0.0010379,0.014956,387314.10004368227
0.019517,0.16163,6042747.649442838
0.26503,3.5105e-05,11393909.366898121
21976.0,0.00097935,4956500.17488128
20077.0,0.047503,25556719.311849143
6.4447e-06,3.54e-06,1179273.9524053505
0.34489,0.3741,218353.36019346883
0.84806,0.00012954,754703.8281686106
0.6698,0.00018771,989167.7647963917
0.0065852,3.1506e-07,1577977.033433544
477.84,0.11247,19252916.391451035
0.043722,1.056,871905.5302833734
0.0066659,0.020718,1039131.1777739939
0.013148,0.002449,970099.5785364527
0.0095191,0.00030552,755173.1476038679
0.011876,0.0012411,880004.3383150292
0.049928,1.5078e-05,4890033.23503569
5.6415,0.00064441,10594855.17541528
3735.9,0.0023946,3151917.4226014265
0.74071,0.0020825,1720827.2720617692
0.10911,0.004652,242998.02000998025
4.9157,1.0579e-06,405869.69457661716
0.43707,7.9259e-07,153274.78627113605
0.015388,6.8657e-06,171975.37845116848
0.36935,8.1945e-05,1314323.5455781175
0.055994,1.2247e-05,240418.10151648402
36.547,0.0081328,852507.6795808991
0.0011716,5.5687e-09,258138.9756573687
84.418,0.018786,947072.2870262939
26.174,0.0058245,182636.22171020848
7.0812,0.0015758,110446.44469515275
3.5281,0.00078491,315104.40034534025
427.53,0.0009344,9562909.85036452
138.52,0.0021146,68059758.21548693
7847.3,0.02309,87546916.11251889
54027.0,0.000121,30034567.04338758
0.00012023,4.5608e-05,677709.6292529828
664.89,0.047445,94515870.2238073
673.66,0.062386,25039819.638285432
9.291,0.0006833,10688808.567889342
2.3474,0.0043137,218750.39930937794
1.8043,0.026395,13130031.939035939
8.8459e-06,0.00050801,361204.09338356665
1.0931e-05,1.1746e-05,3482815.009011357
6.3542e-05,2.3139e-05,16248.695979210055
0.4684,0.0070777,44822313.18824361
0.48129,0.0081438,196748974.3323654
0.0053512,0.0028746,105979645.41179025
2.7638,0.038377,8948008.164588641
2.7824,0.035695,6412182.405839451
2.4249,0.033136,4342627.907210702
0.022837,0.010025,6006131.310530774
0.78148,1.1916,6706716.595097847
0.04978,0.044954,3023338.9362592557
89.081,0.031187,355053.3926905032
0.0040353,4.2197e-06,73734624.78660697
0.82727,0.34692,21709161.655356873
10.31,0.21121,12307507.069135284
7.828,0.77034,28761387.857114516
0.0070287,0.1464,59623683.969301835
3.4773,0.069746,158951907.5855697
0.0021256,1.692,81832382.29229791
0.12388,0.12823,7367778.405268973
21.441,0.17791,153279587.1163683
0.37178,0.00016266,113032968.8233663
1.4479,0.002427,144790582.0675135
0.029513,0.033663,28519028.569829676
72.401,3.7766e-05,40526215.234245546
5.3919e-06,4.0173e-07,5188.96083220771
1.2562e-06,7.0686e-07,-771.2914027969192
3.7445e-06,1.0937e-06,5157.009751255577
6.6285e-06,1.8947e-07,3885.3286861154365
0.0023879,2.5373e-07,17883.31978561299
1.2079e-05,3.8939e-06,118807.72766218777
3.4793e-06,1.6148e-07,-1553.4940282529858
1.1023e-05,2.0771e-07,16630.747461832467
6.5148e-06,1.3178e-06,12045.068442519485
3.0114e-06,1.4634e-06,3627.174263257482
8.763e-06,2.3523e-07,14038.218491805615
1.8497e-05,3.6912e-05,387486.8551870206
4.2536e-06,9.427e-07,5264.462087848408
4.7558e-05,1.7663e-06,27395.324201689447
3.1741e-05,4.4867e-07,9064.336976070812
5.8603e-06,5.7868e-06,19677.498071734328
1.1573e-05,6.9963e-06,74709.04561121618
3.548e-06,1.9393e-07,-1312.7713255734816
8.312e-06,4.7522e-06,13718.668311891945
1.1015e-05,6.7397e-06,22936.866643350015
8.2857e-06,8.4232e-06,41296.88119020721
2.1398e-05,2.812e-05,15985.494073105017
3.606e-05,8.9098e-05,139605.64340603907
2.5138e-06,3.1769e-07,6644.508044590865
1.2268e-05,1.3846e-06,414163.8453391743
5.1436e-06,6.7908e-07,26368.284726078837
7.9705e-06,1.0704e-06,534312.1721145856
5.4547e-05,4.4033e-07,-1179.907555886075
2.1706e-05,4.5385e-08,859.0628694462397
1.3361e-05,4.0069e-08,-6549.211017185799
0.00022885,2.7918e-07,7533.4368312188735
0.00012299,6.5559e-08,-275.1502509206841
4.6905e-05,1.2452e-07,3747.472920232107
0.00019425,9.031e-07,3683.393243939705
2.2786e-05,3.2569e-08,1006.1510388657722
5.1598e-06,6.5128e-08,44429.5620747858
5.2971e-06,6.6684e-08,-5617.607992869772
1.2496e-06,7.4752e-09,11599.947687190863
2.647e-05,1.09e-07,-1792.7200206116722
0.0057405,2.8068e-07,171550.6310929636
1.0835e-05,1.6869e-06,47089.5057969851
9.7702e-06,8.0482e-07,32591.945862713186
1.7635e-06,6.0185e-08,14113.050575850373
4.1049e-06,2.8654e-06,74574.61347464193
5.0444e-05,1.4813e-06,697094.2589282356
6.4887e-06,1.9788e-06,22254.884903829836
2.56e-06,1.523e-05,79526.48170231428
4.6676e-06,3.8468e-06,96701.6905604702
1.712e-05,4.9418e-06,48520.38750430667
2.5342e-05,0.031123,47874.73735001649
2.6951e-06,5.246e-06,237593.47287378722
1.5886e-05,4.0472e-07,21233.389135236597
9.0741e-06,1.5697e-06,26123.777231157426
4.9879e-05,4.1741e-06,458213.3699941501
5.5769e-06,0.022647,160586.1030380546
7.7735e-06,1.1068e-06,21562.543697736462
0.0019105,0.028112,493983.9906289287
5.2004e-05,0.00099871,369056.8302587789
2.0664e-05,0.013918,64617.21756162507
0.011174,0.32209,288035.28767251363
0.0045165,0.0053987,4433.114355448844
0.00021257,2.8169e-08,203983.4284475156
0.0096453,0.53142,1580682.194572636
8.7702e-05,5.0716e-07,544536.86806681
0.00015993,5.2761e-07,48709.57388721294
0.028539,0.34452,183675.62557647843
0.026234,0.31669,14818.81601091442
0.50526,6.1137,36787.75370843359
0.0010539,0.093486,273401.28381332045
5.4801e-05,6.5797e-07,67958.2434672373
0.0032882,0.048751,250986.97217739176
0.0020068,0.01257,219344.83503927506
0.00059108,3.766e-05,1901.4650511678756
0.0010192,0.053445,107435.9041390857
0.00043484,5.2131e-08,1248.6025036187914
0.00042239,4.1692e-08,4643.718119572754
21.045,0.032108,28100.85370100877
1.297e-05,1.7283e-08,17956.721965420486
2.4981e-05,3.3518e-08,63497.883028280114
1.377e-05,1.7468e-08,92187.59867213397
11.682,0.017824,8363.66692617942
9.2668,0.014138,4980.225237717083
3.0581e-05,4.1488e-08,8869.234930834145
2.239e-05,2.7442e-08,19256.294226930804
0.0025031,0.011118,489834.4635323117
0.12342,0.26202,18950.08072758385
0.00026317,0.00029471,-77999.49460541195
0.58774,0.022426,395617.5170906176
2.3135e-05,7.1856e-06,42449.2100075945
0.0027516,5.5008e-05,440845.99657615134
0.0011029,0.010523,201858.40877114612
0.0057898,0.021161,1762514.4963158744
9.4975e-05,2.6483e-05,25617.958943242018
0.00017226,2.462e-05,383838.14399783063
2.6365e-07,1.5048e-06,39588.4342916722
1.7711e-06,1.8346e-06,11501.937173562406
0.0034553,0.00092684,5875.600806886936
3.834e-05,1.1914e-05,12367358.958240418
3.1285e-05,1.0703e-05,12479138.535052707
2.8987e-06,0.00027483,9107224.141160773
2.8377e-05,6.692e-05,2303753.904641185
2.7608e-05,6.9573e-05,1732124.2212530237
